Order_Met,Matched,Interest_Corr,Same_Race,P_Age,P_Pref_Attr,P_Pref_Sinc,P_Pref_Intel,P_Pref_Fun,P_Pref_Amb,P_Pref_Shar,P_Attr,P_Sinc,P_Intel,P_Fun,P_Amb,P_Shar,P_Like,Age,Importance_Race,Importance_Religion,date,Go_Out,Pref_Attr,Pref_Sinc,Pref_Intel,Pref_Fun,Pref_Amb,Pref_Shar,Attr,Sinc,Intel,Fun,Amb,Shar,Like,Met,Architecture,Bio.Chem.Phys.,Business.Econ.,Education,Engineering,Film,Fine_Arts,History.Rel.,Journal.Eng.,Language,Law,Math,Medical_Sc.,PoliSci.Intl.,Social.Wrk.,Social_Sc.,Undecided.Stud.,fd_other,Asian.,Black,Hispanic.,White,race_other,obc_fun_night,obc_get_date.,obc_new_ppl,obc_ser_rel.,obc_ther,obc_tosayso.
0.857142857,1,0.18,0,23,16,16,19,17,14,18,6,6,6,5,5,5,6,25,7,1,3,5,27,15,28,10,10,10,7,8,9,8,7,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.523809524,0,-0.12,1,23,10,15,40,15,10,10,7,6,7,6,6,6,6,25,7,1,3,5,27,15,28,10,10,10,9,7,6,4,6,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.047619048,0,0.02,1,25,25,20,25,25,5,0,8,9,8,8,7,7,8,25,7,1,3,5,27,15,28,10,10,10,7,9,5,7,6,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.142857143,0,0.45,0,28,0,25,25,25,25,0,1,9,8,1,3,1,2,25,2,1,1,5,25,20,30,15,5,5,7,8,7,7,8,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.476190476,0,0.49,0,33,25,30,10,10,5,20,5,6,7,4,5,6,5,25,2,1,1,5,25,20,30,15,5,5,2,7,7,3,7,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.857142857,0,0.48,1,22,25,7,25,25,8,10,5,5,7,3,6,3,5,25,2,1,1,5,25,20,30,15,5,5,3,7,8,6,6,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.904761905,0,0.13,0,26,16.67,16.67,16.67,16.67,16.67,16.67,6,6,7,6,7,5,6,25,2,1,1,5,25,20,30,15,5,5,8,7,8,5,6,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.619047619,0,0.17,0,24,15,25,20,20,10,10,6,7,7,6,5,7,6,25,2,1,1,5,25,20,30,15,5,5,7,8,8,7,7,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.80952381,0,0.75,1,24,22,14,30,10,14,10,3,4,6,5,5,6,3,25,2,1,1,5,25,20,30,15,5,5,6,6,6,6,5,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.523809524,1,0.42,0,25,7,35,20,20,5,13,5,9,8,7,7,8,7,25,2,1,1,5,25,20,30,15,5,5,8,8,8,9,6,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.333333333,0,0.52,1,25,15,18,19,19,17,12,5,7,8,5,5,2,5,25,2,1,1,5,25,20,30,15,5,5,7,7,9,7,8,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.666666667,1,0.62,0,27,19,20,19,14,13,15,7,9,9,8,8,6,7,25,2,1,1,5,25,20,30,15,5,5,7,7,8,7,8,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.428571429,1,0.63,0,26,15,20,20,20,15,10,4,8,8,7,8,7,7,25,2,1,1,5,25,20,30,15,5,5,7,7,8,7,7,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.095238095,0,0.42,1,29,10,40,20,20,0,10,6,9,9,7,6,6,7,25,2,1,1,5,25,20,30,15,5,5,3,7,7,5,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.952380952,0,0.42,0,26,20,20,20,10,20,10,6,9,9,9,7,3,8,25,2,1,1,5,25,20,30,15,5,5,6,7,8,8,7,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0.54,1,26,15,15,25,20,5,20,5,7,8,7,5,6,6,25,2,1,1,5,25,20,30,15,5,5,7,7,7,8,7,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.19047619,0,0.44,1,32,15,5,45,10,15,10,8,10,10,5,8,4,9,25,2,1,1,5,25,20,30,15,5,5,3,7,8,3,8,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.761904762,0,0.54,1,28,25,20,20,25,0,10,3,6,8,3,7,6,3,25,2,1,1,5,25,20,30,15,5,5,8,7,7,8,5,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.285714286,0,-0.45,0,26,20,30,10,15,10,15,4,7,7,4,7,4,5,25,2,1,1,5,25,20,30,15,5,5,5,5,5,5,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.714285714,0,0.32,0,24,30,20,20,10,15,5,5,8,8,7,7,5,8,25,2,1,1,5,25,20,30,15,5,5,6,7,7,7,7,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.238095238,0,0.64,1,24,20,10,30,15,15,10,5,9,9,8,8,8,8,25,2,1,1,5,25,20,30,15,5,5,8,8,8,8,7,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.380952381,1,0.52,0,23,16,16,19,17,14,18,6,7,8,7,6,6,7,25,2,1,1,5,25,20,30,15,5,5,8,7,8,8,7,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.047619048,0,0.27,1,23,10,15,40,15,10,10,5,4,8,4,4,6,5,25,2,1,1,5,25,20,30,15,5,5,6,6,6,5,4,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.571428571,0,0.22,1,25,25,20,25,25,5,0,2,4,8,1,6,6,3,25,2,1,1,5,25,20,30,15,5,5,6,6,6,6,7,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.047619048,0,0.53,0,28,0,25,25,25,25,0,4,6,8,6,6,10,4,27,2,5,2,2,20,20,20,15,5,20,10,8,8,8,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.380952381,0,0.6,0,33,25,30,10,10,5,20,7,7,7,7,6,8,7,27,2,5,2,2,20,20,20,15,5,20,3,6,8,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.761904762,0,0.52,1,22,25,7,25,25,8,10,6,3,4,2,4,2,3,27,2,5,2,2,20,20,20,15,5,20,6,5,7,6,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.80952381,0,0.18,0,26,16.67,16.67,16.67,16.67,16.67,16.67,6,6,7,6,7,6,6,27,2,5,2,2,20,20,20,15,5,20,5,4,4,3,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.523809524,0,0.16,0,24,15,25,20,20,10,10,6,5,7,5,6,5,6,27,2,5,2,2,20,20,20,15,5,20,7,5,7,3,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.714285714,0,0.74,1,24,22,14,30,10,14,10,3,5,6,4,6,7,3,27,2,5,2,2,20,20,20,15,5,20,6,7,5,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.428571429,0,0.38,0,25,7,35,20,20,5,13,5,6,10,2,3,3,4,27,2,5,2,2,20,20,20,15,5,20,5,7,6,6,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.238095238,0,0.19,1,25,15,18,19,19,17,12,7,8,8,5,7,6,7,27,2,5,2,2,20,20,20,15,5,20,5,5,7,4,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.571428571,0,0.43,0,27,19,20,19,14,13,15,4,7,7,4,6,5,5,27,2,5,2,2,20,20,20,15,5,20,6,7,9,5,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.333333333,0,0.48,0,26,15,20,20,20,15,10,6,8,9,6,6,5,6,27,2,5,2,2,20,20,20,15,5,20,3,7,9,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.34,1,29,10,40,20,20,0,10,6,7,8,7,6,7,7,27,2,5,2,2,20,20,20,15,5,20,6,7,7,5,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.857142857,0,0.64,0,26,20,20,20,10,20,10,7,4,9,6,7,3,7,27,2,5,2,2,20,20,20,15,5,20,6,7,9,7,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.904761905,0,0.31,1,26,15,15,25,20,5,20,4,4,6,3,6,5,3,27,2,5,2,2,20,20,20,15,5,20,5,4,6,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.095238095,1,0.41,1,32,15,5,45,10,15,10,9,6,9,3,6,2,8,27,2,5,2,2,20,20,20,15,5,20,6,8,8,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.666666667,0,0.74,1,28,25,20,20,25,0,10,4,7,9,3,7,5,4,27,2,5,2,2,20,20,20,15,5,20,9,10,10,8,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.19047619,0,-0.34,0,26,20,30,10,15,10,15,4,6,7,3,4,4,5,27,2,5,2,2,20,20,20,15,5,20,5,5,6,7,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.619047619,0,0.02,0,24,30,20,20,10,15,5,5,6,7,5,5,4,5,27,2,5,2,2,20,20,20,15,5,20,10,8,8,8,10,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.142857143,0,0.5,1,24,20,10,30,15,15,10,6,6,10,5,10,5,6,27,2,5,2,2,20,20,20,15,5,20,8,10,10,7,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.285714286,1,0.47,0,23,16,16,19,17,14,18,6,6,7,5,5,6,6,27,2,5,2,2,20,20,20,15,5,20,7,9,10,6,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.952380952,0,0.23,1,23,10,15,40,15,10,10,4,5,6,3,4,4,5,27,2,5,2,2,20,20,20,15,5,20,5,6,7,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.476190476,0,0.15,1,25,25,20,25,25,5,0,7,6,9,7,9,8,6,27,2,5,2,2,20,20,20,15,5,20,9,6,3,6,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,-0.15,0,28,0,25,25,25,25,0,1,2,5,7,5,1,1,23,1,1,3,4,25,15,20,20,10,10,7,7,7,7,8,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.333333333,0,-0.41,0,33,25,30,10,10,5,20,7,7,7,7,7,7,7,23,1,1,3,4,25,15,20,20,10,10,6,6,9,6,7,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.714285714,0,-0.39,0,22,25,7,25,25,8,10,7,6,5,7,5,2,6,23,1,1,3,4,25,15,20,20,10,10,7,7,7,7,7,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.761904762,0,0.36,0,26,16.67,16.67,16.67,16.67,16.67,16.67,6,7,7,7,7,6,7,23,1,1,3,4,25,15,20,20,10,10,6,7,7,5,5,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.476190476,1,-0.32,0,24,15,25,20,20,10,10,6,8,6,7,6,5,7,23,1,1,3,4,25,15,20,20,10,10,8,7,7,7,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.666666667,0,-0.21,0,24,22,14,30,10,14,10,7,7,7,7,7,6,6,23,1,1,3,4,25,15,20,20,10,10,8,8,8,8,8,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.380952381,1,0.1,0,25,7,35,20,20,5,13,7,9,9,8,6,6,7,23,1,1,3,4,25,15,20,20,10,10,8,8,8,8,8,7,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.19047619,0,0.1,0,25,15,18,19,19,17,12,7,7,8,8,6,4,7,23,1,1,3,4,25,15,20,20,10,10,7,7,7,7,7,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.523809524,1,0.34,0,27,19,20,19,14,13,15,7,8,6,8,7,7,8,23,1,1,3,4,25,15,20,20,10,10,10,9,9,9,9,9,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.285714286,0,0.02,0,26,15,20,20,20,15,10,5,7,8,8,8,5,6,23,1,1,3,4,25,15,20,20,10,10,7,7,7,7,7,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.952380952,0,0.47,0,29,10,40,20,20,0,10,8,8,7,7,7,6,6,23,1,1,3,4,25,15,20,20,10,10,7,7,7,7,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.80952381,1,-0.44,1,26,20,20,20,10,20,10,9,9,9,9,9,8,9,23,1,1,3,4,25,15,20,20,10,10,8,8,8,8,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.857142857,1,-0.06,0,26,15,15,25,20,5,20,8,8,7,5,5,6,6,23,1,1,3,4,25,15,20,20,10,10,7,7,7,7,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.047619048,0,0.21,0,32,15,5,45,10,15,10,9,8,8,8,6,2,8,23,1,1,3,4,25,15,20,20,10,10,7,7,7,0,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.619047619,0,-0.05,0,28,25,20,20,25,0,10,4,8,6,5,4,6,4,23,1,1,3,4,25,15,20,20,10,10,7,7,7,7,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.142857143,0,-0.19,0,26,20,30,10,15,10,15,6,5,6,6,7,7,6,23,1,1,3,4,25,15,20,20,10,10,8,8,8,8,7,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.571428571,0,0.57,0,24,30,20,20,10,15,5,7,5,6,7,7,5,6,23,1,1,3,4,25,15,20,20,10,10,9,9,9,9,9,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.095238095,0,-0.18,0,24,20,10,30,15,15,10,6,8,5,7,6,5,4,23,1,1,3,4,25,15,20,20,10,10,8,7,8,8,7,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.238095238,1,-0.06,0,23,16,16,19,17,14,18,6,7,6,7,5,6,6,23,1,1,3,4,25,15,20,20,10,10,9,9,9,9,9,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.904761905,1,-0.1,0,23,10,15,40,15,10,10,7,7,7,7,5,6,7,23,1,1,3,4,25,15,20,20,10,10,8,8,8,8,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.428571429,0,-0.07,0,25,25,20,25,25,5,0,6,7,9,8,8,7,6,23,1,1,3,4,25,15,20,20,10,10,9,9,8,8,7,7,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.952380952,0,-0.02,0,28,0,25,25,25,25,0,6,1,5,1,1,1,1,27,1,1,3,5,50,10,10,10,10,10,9,9,9,9,9,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.285714286,0,-0.29,1,33,25,30,10,10,5,20,4,8,8,5,6,4,5,27,1,1,3,5,50,10,10,10,10,10,3,3,3,6,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.666666667,0,-0.11,0,22,25,7,25,25,8,10,6,6,6,5,5,5,5,27,1,1,3,5,50,10,10,10,10,10,10,10,10,10,10,10,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.714285714,0,-0.16,1,26,16.67,16.67,16.67,16.67,16.67,16.67,6,7,7,6,7,6,6,27,1,1,3,5,50,10,10,10,10,10,9,9,9,9,9,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.428571429,0,-0.58,1,24,15,25,20,20,10,10,5,7,6,4,5,4,5,27,1,1,3,5,50,10,10,10,10,10,9,9,9,9,9,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.619047619,0,0.21,0,24,22,14,30,10,14,10,4,7,9,6,9,6,6,27,1,1,3,5,50,10,10,10,10,10,10,10,10,10,10,10,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.333333333,1,0.58,0,25,7,35,20,20,5,13,9,10,8,6,7,7,7,27,1,1,3,5,50,10,10,10,10,10,10,9,9,9,9,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.142857143,0,0.12,0,25,15,18,19,19,17,12,6,9,9,5,7,2,6,27,1,1,3,5,50,10,10,10,10,10,10,9,9,9,9,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.476190476,0,0.26,1,27,19,20,19,14,13,15,4,7,5,5,6,6,4,27,1,1,3,5,50,10,10,10,10,10,7,7,7,7,7,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.238095238,0,0.08,1,26,15,20,20,20,15,10,3,6,7,5,7,4,7,27,1,1,3,5,50,10,10,10,10,10,6,6,6,6,6,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.904761905,0,0.53,0,29,10,40,20,20,0,10,6,7,7,7,7,5,7,27,1,1,3,5,50,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.761904762,0,-0.27,0,26,20,20,20,10,20,10,8,10,9,9,9,5,7,27,1,1,3,5,50,10,10,10,10,10,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.80952381,0,0.16,0,26,15,15,25,20,5,20,4,8,8,8,6,4,6,27,1,1,3,5,50,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.571428571,0,0.18,0,28,25,20,20,25,0,10,2,7,7,10,5,6,6,27,1,1,3,5,50,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.095238095,0,-0.51,1,26,20,30,10,15,10,15,3,7,7,5,5,4,5,27,1,1,3,5,50,10,10,10,10,10,5,5,5,5,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.523809524,0,0.74,0,24,30,20,20,10,15,5,5,7,8,6,5,5,6,27,1,1,3,5,50,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.047619048,1,0.17,0,24,20,10,30,15,15,10,7,10,7,6,9,3,7,27,1,1,3,5,50,10,10,10,10,10,8,8,9,9,9,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.19047619,0,0.57,1,23,16,16,19,17,14,18,5,7,7,5,6,5,6,27,1,1,3,5,50,10,10,10,10,10,5,5,9,5,9,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.857142857,0,-0.39,0,23,10,15,40,15,10,10,4,6,5,4,5,4,4,27,1,1,3,5,50,10,10,10,10,10,10,9,9,9,9,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.380952381,0,-0.37,0,25,25,20,25,25,5,0,5,7,7,6,7,6,6,27,1,1,3,5,50,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.095238095,0,0.54,0,28,0,25,25,25,25,0,2,4,4,1,7,2,3,27,1,5,2,5,25,20,25,20,10,0,7,7,7,7,7,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.428571429,0,0.75,0,33,25,30,10,10,5,20,7,7,7,7,7,6,8,27,1,5,2,5,25,20,25,20,10,0,2,5,7,3,7,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.80952381,0,0.77,1,22,25,7,25,25,8,10,6,3,5,3,3,3,4,27,1,5,2,5,25,20,25,20,10,0,3,4,7,4,7,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.857142857,0,0.31,0,26,16.67,16.67,16.67,16.67,16.67,16.67,6,7,7,6,7,6,6,27,1,5,2,5,25,20,25,20,10,0,7,7,7,8,7,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.571428571,0,0.45,0,24,15,25,20,20,10,10,7,7,7,7,7,6,6,27,1,5,2,5,25,20,25,20,10,0,7,6,7,6,6,7,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.761904762,0,0.8,1,24,22,14,30,10,14,10,6,7,8,8,7,8,7,27,1,5,2,5,25,20,25,20,10,0,7,7,7,8,7,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.476190476,1,0.26,0,25,7,35,20,20,5,13,6,10,9,9,4,5,6,27,1,5,2,5,25,20,25,20,10,0,7,7,7,9,7,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.285714286,0,0.63,1,25,15,18,19,19,17,12,7,8,9,8,7,6,8,27,1,5,2,5,25,20,25,20,10,0,5,4,6,4,7,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.619047619,0,0.58,0,27,19,20,19,14,13,15,7,8,8,8,7,4,7,27,1,5,2,5,25,20,25,20,10,0,6,6,7,6,7,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.380952381,0,0.43,0,26,15,20,20,20,15,10,3,5,6,5,4,3,6,27,1,5,2,5,25,20,25,20,10,0,6,8,8,5,6,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.047619048,0,0.32,1,29,10,40,20,20,0,10,8,8,8,6,7,6,7,27,1,5,2,5,25,20,25,20,10,0,5,9,7,6,7,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
